fact_id	fact
5061	dörfer
5062	dorffest
5063	dorfgemeinschaftshaus
5064	dorfladen
5065	dorgerloh
5066	doring
5067	döring
5068	dornburg
5069	doro
5070	dörsdorf
5071	dorsten
5072	dortmund
5073	dortmundnazifrei
5074	dosb
5075	döschner
5076	dosenparty
5077	dosenpfand
5078	dosenravioli
5079	döser
5080	dosk
5081	dossenheim
5082	dött
5083	double
5084	doublefacepalm
5085	doubleplusgood
5086	doubleplusungood
5087	doublewin
5088	dovebrücke
5089	dowjones
5090	download
5091	downloaden
5092	downsyndrom
5093	downtonabbey
5094	dp
5095	dpa
5096	dperession
5097	dpi
5098	dpolg
5099	dr
5100	drachenboot
5101	drachenbootrennen
5102	drackenstein
5103	dradio
5104	draghi
5105	dragon
5106	drahnsdorf
5107	drama
5108	dramaqueen
5109	dramödie
5110	dre
5111	dreadlocks
5112	dream
5113	dreamliner
5114	dreamteam
5115	drecksäcke
5116	dreckschleuder
5117	dreckspack
5118	dreckswetter
5119	drehhof
5120	drehhofer
5121	drehofer
5122	drehzahl
5123	drei
5124	dreieich
5125	dreiertreffen
5126	dreik
5127	dreika
5128	dreikam
5129	dreikamp
5130	dreikampf
5131	dreiklang
5132	dreist
5133	dreiundachtzig
5134	drekampf
5135	dresd
5136	dresden
5137	dresdenapfelsine
5138	dresdenbanane
5139	dresdendorphin
5140	dresdenora
5141	dresdenoran
5142	dresdenorang
5143	dresdenorange
5144	dresdens
5145	dresdner
5146	dresdnerbahn
5147	dresdnerpiratencast
5148	dresscodegate
5149	dreyer
5150	drgs
5151	dringend
5152	dringlichkeitsantrag
5153	drinkinglikeasir
5154	dritteroktober
5155	drk
5156	drking
5157	drm
5158	drmatthiaszimmer
5159	drmschutz
5160	dro
5161	dro2selkom
5162	drogen
5163	drogenhandel
5164	drogenkrieg
5165	drogenparty
5166	drogenpolitik
5167	droh
5168	drohne
5169	drohnen
5170	drohnenaktion
5171	drohnendesa
5172	drohnendesaster
5173	drohnendoks
5174	drohnenkrieg
5175	drohnenkriege
5176	drohnenmorde
5177	drohnenshooting
5178	drohnenübermerkel
5179	drohtweet
5180	drohung
5181	drölf
5182	drölfpiraten
5183	drollig
5184	drone
5185	drones
5186	dronestrike
5187	dronewars
5188	dropbox
5189	dropthecharge
5190	droschke
5191	drossel
5192	drosselk
5193	drosselkom
5194	drosseln
5195	droyßig
5196	drschwobansich
5197	drseltsam
5198	drseltsamschäuble
5199	druckbetankung
5200	drückdrückdrück
5201	druffel
5202	drwho
5203	drwhomarathon
5204	dry
5205	ds9witze
5206	dsb
5207	dschungelcamp
5208	dschungelsommer
5209	dsds
5210	dsfp
5211	dsk
5212	dsn
5213	dsri
5214	dstgb
5215	dt5
5216	dth
5217	dtm
5218	dtour13
5219	dtv
5220	du
5221	dubai
5222	dubistderorhwurmteufel
5223	dubistdiewahl
5224	dubisttoll
5225	dubstep
5226	duchowschtschina
5227	duck
5228	duckundrenn
5229	duckundwech
5230	duckundweg
5231	duckundwegrenn
5232	dud
5233	duden
5234	duderstadt
5235	dududu
5236	düdümm
5237	dudweiler
5238	duell
5239	duesseldorf
5240	dufehlstimmernoch
5241	duglaubstesnicht
5242	duh
5243	duhastdiemacht
5244	duhnerwattrennen
5245	dui
5246	duin
5247	duisbu
5248	duisburg
5249	duisburger
5250	duisburgplatanen
5251	duitslandkiest
5252	dulig
5253	dülken
5254	dülkentweet
5255	dulsberg
5256	dumbo
5257	dumdidum
5258	dumdumdumduuumm
5259	dumichauch
5260	dumm
5261	dummegehaltfrage
5262	dummehunde
5263	dummevergleiche
5264	dummgelaufen
5265	dummguck
5266	dummschwafel_populus
5267	dumpfbacken
5268	dumpinglöhne
5269	dumpinlöhne
5270	dune
5271	dunkel
5272	dünkelhaft
5273	dunkelheit
5274	dur
5275	duranadam
5276	durchatmen
5277	durchchorprobegefallen
5278	durchdreher
5279	durchgeknallt
5280	durchschnitt
5281	durchwinker
5282	düren
5283	dürfte
5284	dürkheim
5285	dürkheimer
5286	dürnau
5287	dürrn
5288	durst
5289	dusburg
5290	duschaffstdas
5291	duschtweet
5292	düsseldorf
5293	düsseldorferpatriotentweet
5294	dutt
5295	duweißtwarumtweet
5296	duwirstüberwacht
5297	duzt
5298	dvag
5299	dvd
5300	dvp2013
5301	dvu
5302	dw
5303	dwahlwette
5304	dwd
5305	dynamo
5306	dynamodresden
5307	dystopie
5308	dystopy
5309	dzvhä
5310	e
5311	e17
5312	ea
5313	eads
5314	eapn
5315	earlybird
5316	earthovershootday
5317	earthquake
5318	easteregg
5319	easty
5320	easy
5321	easyjazz
5322	easyjet
5323	eatthis
5324	eatyourowndogfood
5325	eb21
5326	eba
5327	ebay
5328	ebdbid
5329	ebdvor
5330	ebelsbach
5331	eberle
5332	ebersbach
5333	eberswalde
5334	ebi
5335	ebike
5336	ebm
5337	ebook
5338	ebooks
5339	ebs
5340	ebsbre
5341	ebsffm
5342	ebsvfb
5343	ec172
5344	ec6
5345	ecb
5346	ecc
5347	ece
5348	ech
5349	echo
5350	echochamber
5351	echolon
5352	echr
5353	echr60
5354	echt
5355	echtcool
5356	echted
5357	echteliebe
5358	echterpirat
5359	echteslachen
5360	echtesparlament
5361	echtewahl
5362	echtey
5363	echtjetzt
5364	echtzeit
5365	eci
5366	ecj
5367	eck
5368	ecke
5369	eckernförde
5370	eco
5371	ecommerce
5372	economonitor
5373	economy
5374	ecosystem
5375	ecosystems
5376	ecuad
5377	ecuador
5378	ecyp
5379	edchatde
5380	eddersheim
5381	edeka
5382	edekafail
5383	edenkoben
5384	edgehill
5385	edgekaff
5386	edgeland
5387	edmund
5388	eduardnöth
5389	education
5390	educationn
5391	edward
5392	edwardsnowden
5393	eeg
5394	eeg1
5395	eeg2
5396	eegumlage
5397	eels
5398	eep
5399	eergiewende
5400	eex
5401	eeyupp
5402	ef
5403	efas
5404	efcbundesadler
5405	eff
5406	effawar
5407	effdehpeh
5408	effenberg
5409	effenpeer
5410	effizienz
5411	effzeh
5412	efsf
5413	efsm
5414	egalwaskommt
5415	egelsbach
5416	eggenfelden
5417	egglkofen
5418	egk
5419	egmont
5420	egmr
5421	egoneiermannallee
5422	egov
5423	egovernance
5424	egovernment
5425	egp
5426	egypt
5427	eh
5428	ehe
5429	ehec
5430	ehefueralle
5431	ehefüralle
5432	ehegattenspl
5433	ehegattensplitting
5434	eher
5435	ehfcl
5436	ehrenamt
5437	ehrenamtes
5438	ehrenamtler
5439	ehrenamtlich
5440	ehrenfeld
5441	ehrenwe
5442	ehrlic
5443	ehrlich
5444	ehrlicherwahlkampf
5445	ehrlicherwal
5446	ehrlichew
5447	ehrlichewahl
5448	ehrlichewahlhast
5449	ehrlichkeit
5450	ehrlichkeitstweet
5451	ei
5452	eib
5453	eibach
5454	eich
5455	eichin
5456	eichplatz
5457	eid
5458	eidalfitr
5459	eidelstedt
5460	eidgenöss
5461	eidgenössische
5462	eidmubarak
5463	eiersalat
5464	eierwurf
5465	eifel
5466	eifelwahlkreis
5467	eigene
5468	eigenedummheit
5469	eigenenase
5470	eigenkapitalvorschriften
5471	eigenstromversorgung
5472	eigentor
5473	eigentortweet
5474	eigentum
5475	eigentumswohnungen
5476	eighties
5477	eil
5478	eilat
5479	eilbek
5480	eilenburg
5481	eiligertweet
5482	eilmeldung
5483	eilt
5484	eim
5485	eimer
5486	eimerscheiße
5487	eimsbuettel
5488	eimsbütt
5489	eimsbütte
5490	eimsbüttel
5491	eimsbüttels
5492	einabendmitsibylleberg
5493	einandermal
5494	einatmen
5495	einbeck
5496	einberufung
5497	einbuchstabedanebenstadt
5498	einbuchstabedanebentiere
5499	einbuchstabendanebentiere
5500	einbuchstabentiere
5501	einbuergerung
5502	einbürgerungskampagne
5503	einbürgerungstest
5504	eindrucksvoll
5505	eine
5506	einegemeinsamkeit
5507	einenschweranderwaffel
5508	einergehtnoch
5509	eineschönebegegnung
5510	einewelt
5511	einfachesprache
5512	einfachgestrickt
5513	einfachmaldankesagen
5514	einfachmaldiefressehalten
5515	einfachmaldieklappehalten
5516	einfachmalmachen
5517	einfachmalso
5518	einfachnurso
5519	einfachso
5520	einfallfürzwei
5521	einfallstraßen
5522	einflauschamtag
5523	eingemeindung
5524	eingutertagzumsterben
5525	einheit
5526	einheitsfront
5527	einheitspartei
5528	einheitsschule
5529	einheizradio
5530	einherzfürmitte
5531	einhorn
5532	einhornmord
5533	einkaufswagen
5534	einklagen
5535	einkommenssteuer
5536	einkommensteuerkonzept
5537	einladung
5538	einlebennachderwahl
5539	einmalabmahnenbitte
5540	einmalberlinbitte
5541	einmalmi
5542	einmalmit
5543	einmalmitprofis
5544	einmalvorstandimmervorstand
5545	einmannbasis
5546	einreisewillkür
5547	eins
5548	eins11
5549	einsam
5550	einsamkeit
5551	einsamkeitstweet
5552	einsammeln
5553	einsatz
5554	einschalten
5555	einschandefürdasland
5556	einschelmderb
5557	einschüchterung
5558	einschulung
5559	einself
5560	einsfestival
5561	einsgegeneins
5562	einsicht
5563	einsiedel
5564	einsingen
5565	einslive
5566	einsteinpark
5567	einstiegvorn
5568	einstückvomkuchen
5569	einszueins
5570	eintagspassinchemnitz
5571	einteufelskreis
5572	eintracht
5573	eintracht2
5574	eintrachtbraunschweig
5575	eintrachtnortheim
5576	eintrachttv
5577	eintragen
5578	einwanderer
5579	einwanderinnen
5580	einwanderungsland
5581	einweisen
5582	einwohnerantrag
5583	einwunschfrei
5584	einzelhandel
5585	einzigechance
5586	einzigelösung
5587	einzigerkommentar
5588	einzug
5589	eis
5590	eisbären
5591	eisberg
5592	eisblock
5593	eisdiät
5594	eisenach
5595	eisenbahnregulieru
5596	eisenbahnregulierungsgesetz
5597	eisenberg
5598	eisenhüttenstadt
5599	eisenknast
5600	eisenstadt
5601	eisernerrhein
5602	eisgate
5603	eishockey
5604	eisingen
5605	eiskaffee
5606	eiskratzer
5607	eisleben
5608	eislingen
5609	eisspeicher
5610	eiswürfel
5611	eitorf
5612	eitweet
5613	ek69
5614	ekd
5615	ekelfisch
5616	ekelhaftenontoleranz
5617	ekg
5618	ekkw
5619	ekvw
5620	elaman
5621	elb
5622	elbaradei
5623	elbe
5624	elbe_wochenblatt
5625	elber
5626	elberadweginfotour
5627	elbeweseraktuell
5628	elbphi
5629	elbphilharmonie
5630	elbriot
5631	elbvertiefung
5632	elchingen
5633	election
5634	elections
5635	electronicswatch
5636	elefantenkloalition
5637	elefantenrennen
5638	elefantenrunde
5639	elektionsstörung
5640	elektionsstörungen
5641	elektro
5642	elektroapparat
5643	elektroautos
5644	elektromobil
5645	elektromobilität
5646	elektronik
5647	elektronische
5648	elektronischegesundheitskarte
5649	elektronischerpersonalausweis
5650	elementarbildung
5651	elena
5652	elf
5653	elfentrank
5654	elfi
5655	elfpiraten
5656	elgolfo
5657	elit
5658	elite
5659	elitegate
5660	eliten
5661	elitenversagen
5662	ellada
5663	ellenberg
5664	elli
5665	ellwangen
5666	elmshorn
5667	elquee
5668	elsalvador
5669	elsass
5670	elsässer
5671	elsipogtog
5672	elst
5673	elstal
5674	elster
5675	elsteronline
5676	elten
5677	eltern
5678	elternabend
5679	elternabende
5680	elterngeld
5681	elternimnetz
5682	elternzeit
5683	eltonjohn
5684	eltville
5685	elysium
5686	elz
5687	em
5688	em13
5689	em2013
5690	em2020
5691	email
5692	emails
5693	emanzipation
5694	emcke
5695	emden
5696	eme
5697	emfg
5698	emfinale
5699	emissionshandel
5700	emmendingen
5701	emmi
5702	emmisionsrechte
5703	emmy
5704	emmys
5705	emnid
5706	emobility
5707	emostyleftw
5708	empathiccountermeasures
5709	empfehlen
5710	empfehlung
5711	empire
5712	empör
5713	empört
5714	empörteuch
5715	empörung
5716	empowerment
5717	emrk
5718	emrout
5719	emsdetten
5720	emsland
5721	emtitel
5722	emu
5723	en
5724	enbw
5725	encoding
5726	encouragement
5727	encrypted
5728	end
5729	endbewertung
5730	endchildlabour
5731	endcoal
5732	enddspurt
5733	ende
5734	endecocide
5735	endenich
5736	endergebnis
5737	enders
5738	endlager
5739	endlagersuchgesetz
5740	endlich
5741	endlich_angekommen
5742	endlichmotzderkerlmalnicht
5743	endlichverstanden
5744	endpoverty
5745	endspurt
5746	endstand
5747	endtheecb
5748	endtheimf
5749	endviolence
5750	endzeit
5751	ene
5752	enercon
5753	energ
5754	energetische
5755	energetischea
5756	energi
5757	energie
5758	energiearmut
5759	energieberatung
5760	energiecampus
5761	energiedebatte
5762	energieeffizienz
5763	energieefizienz
5764	energiefahrplan
5765	energieforum
5766	energiegenossenschaft
5767	energiegenossenschaften
5768	energiegezwitscher
5769	energiekonzerne
5770	energiekosten
5771	energiemangel
5772	energiemarktordnung
5773	energieminister
5774	energieministerium
5775	energien
5776	energienetze
5777	energiepol
5778	energiepolitik
5779	energiepreise
5780	energiepreisen
5781	energiereform
5782	energiesanierung
5783	energietag
5784	energietisch
5785	energietze
5786	energievolksentscheid
5787	energiew
5788	energiewe
5789	energiewen
5790	energiewend
5791	energiewende
5792	energiewendeende
5793	energiewendende
5794	energiewendetag
5795	energiezukunft
5796	energy
5797	energyrevolution
5798	energytalk
5799	energytransition
5800	enev
5801	enfantsterrible
5802	enfantterrible
5803	engadiner
5804	engagement
5805	engagementmachtstark
5806	engagiert
5807	engagierteuch
5808	engeln
5809	engels
5810	engelsberg
5811	engelszunge
5812	engineers
5813	england
5814	englert
5815	englisch
5816	enke
5817	enlets
5818	ennepetal
5819	enoenergy
5820	enoughalready
5821	enoughisenough
5822	enquete
5823	entartet
5824	entarteter
5825	entartung
5826	entegutallesgut
5827	enteierung
5828	enteignung
5829	enten
5830	entenpfuhl
5831	enterprise
5832	entfe
5833	entfes
5834	entfess
5835	entfesselt
5836	entfesselung
5837	entführung
5838	entgeltgleichheitsgesetz
5839	entgleisung
5840	enthuellungsresistenz
5841	enthüllungen
5842	entla
5843	entlastet
5844	entlastung
5845	entmietung
5846	entplakafka
5847	entpört
5848	entpörung
5849	entrepreneur
5850	entropie
5851	entschä
5852	entscheidung
5853	entschieden
5854	entschleunigung
5855	entschlossenheit
5856	entschluss
5857	entschuldigungstweet
5858	entsetzt
5859	entsolidarisierung
5860	entspannung
5861	enttäuscht
5862	entwaffnen
5863	entwarnung
5864	entwicklungms
5865	entwicklungshilfe
5866	entwicklungsland
5867	entwicklungsminister
5868	entwicklungspolitik
5869	entwicklungszusammenarbeit
5870	entzug
5871	environment
5872	enzkreis
5873	eod
5874	eon
5875	ep
5876	ep2014
5877	ep2o14
5878	epa
5879	epaper
5880	epe
5881	eperso
5882	epetition
5883	epg
5884	epi
5885	epic
5886	epicfail
5887	epin
5888	epinqu
5889	epinquiery
5890	epinquiry
5891	episch
5892	eplenum
5893	eplus
5894	epp
5895	eppstein
5896	ept
5897	epw14
5898	equal
5899	equalismus
5900	equalmarriage
5901	equalpay
5902	equalrights
5903	equinox
5904	er
5905	erasmus
5906	erbach
5907	erbachshof
5908	erbärmlich
5909	erbengroßertaten
5910	erbil
5911	erbshäuserkerm
5912	erdbeben
5913	erdbeerbecher
5914	erdbeerminen
5915	erde
5916	erderwärmung
5917	erding
5918	erdnussflips
5919	erdogan
5920	erdogans
5921	erdöl
5922	erektionen
5923	erfahrung
5924	erfahrungstweet
5925	erfahrungswert
5926	erfelden
5927	erfolg
5928	erfolgesindmangelware
5929	erfolgsgarantie
5930	erfolgskonzept
5931	erfurt
5932	ergänzungstweet
5933	ergebnis
5934	ergenekon
5935	ergo
5936	erh
5937	erhaltvorneubau
5938	erhard
5939	erharting
5940	erheiterung
5941	erhobenerzeigefingertweet
5942	erholung
5943	ericidle
5944	erikamustermann
5945	erinn
5946	erinnerteuch
5947	erinnerung
5948	erinnerungskultur
5949	erinnerungstweet
5950	eritrea
5951	eritrean
5952	erkältung
5953	erkältungstweet
5954	erkelenz
5955	erkenbrechtsweiler
5956	erkenntnisdestages
5957	erkenntnistweet
5958	erkheim
5959	erklärbär
5960	erklärbärtweet
5961	erklärtesmir
5962	erklärtweet
5963	erklärungsversucheineslaien
5964	erlangen
5965	erlbach
5966	erlebnisbahn
5967	erlebnisseaminfostand
5968	erlebniswelts3
5969	erler
5970	erleuchtungstweet
5971	erlöser
5972	ermordung
5973	ernährung
5974	erne
5975	ernergiewende
5976	erneuer
5977	erneuerbar
5978	erneuerbare
5979	erneuerbareenergien
5980	erneuerbarejetzt
5981	erneuerbaren
5982	erneuerung
5983	ernst
5984	ernsthaft
5985	erntedank
5986	eröffnung
5987	eröffnungsfeier
5988	erosion
5989	erp
5990	erpresst
5991	erpressung
5992	erroet
5993	erröt
5994	ers
5995	erschlagen
5996	erschöpft
5997	erschöpfung
5998	erschrocken
5999	ersguterjunge
6000	erst
6001	erstaufnahmeeinrichtung
6002	erstaunlich
6003	erstdenkendannschreiben
6004	erstehilfe
6005	ersteklasse
6006	ersten
6007	erster
6008	ersterarbeitstag
6009	erstesätze
6010	erstesitzung
6011	ersteweltprobleme
6012	ersti
6013	erstie
6014	erstieil
6015	erstimme
6016	erstimmemutlu
6017	erstimmevolker
6018	erstis
6019	erstmalfensterschließen
6020	erstsemester
6021	erstst
6022	erststim
6023	erststimm
6024	erststimme
6025	erststimmekünast
6026	erststimmem
6027	erststimmemu
6028	erststimmemutl
6029	erststimmemutlu
6030	erstwähler
6031	erstwählerinnen
6032	erstwählerparty
6033	erstwählerzitate
6034	erwachsen
6035	erwachsene
6036	erwartungshaltung
6037	erweiterung
6038	erwerbsarbeit
6039	erwerbstätige
6040	erwin
6041	erwin2
6042	erwinbtw13
6043	erz
6044	erzbischof
6045	erzge
6046	erzgebirge
6047	erzgebirgsverein
6048	erzieher
6049	erziehung
6050	erziehungsberatungen
6051	erziehungsknäste
6052	es
6053	es_gibt_so_viele_reiche_idioten
6054	esa
6055	esbleibtallesbeimalten
6056	esc
6057	eschborn
6058	eschenbach
6059	eschhofen
6060	eschwege
6061	eschweiler
6062	esg
6063	esgehtab
6064	esgehtdoch
6065	esgehtnochwas
6066	esgehtvoran
6067	esgibtdinge
6068	esgibtwirklichwichtigeres
6069	esistkomplex
6070	esistschwer
6071	esistzuwarm
6072	eskanndiebefreiungderroboterklasse
6073	esm
6074	esmussirgendwieweitergehen
6075	eso
6076	esoc
6077	esoterik
6078	esotherik
6079	esotweet
6080	esperanto
6081	esperenca
6082	esports
6083	espressotweet
6084	ess
6085	essay
6086	essbare
6087	essen
6088	essen_auf_raedern
6089	essensausgabe
6090	essensplanung
6091	essenundessenlassen
6092	essingen
6093	esslingen
6094	essohäuser
6095	esstinkt
6096	estherbejarano
6097	estland
6098	estonia
6099	eswirdhart
6100	eswirdzeit
6101	etabliertauchohneprogramm
6102	etablierten
6103	etappenziel
6104	etc
6105	eternalpeace
6106	etherpads
6107	ethics
6108	ethik
6109	ethischkaufen
6110	ethischmoralischesubroutine
6111	ethnien
6112	etikettenschwindel
6113	etnz
6114	ettlingen
6115	ettstrasse
6116	etu
6117	etwaspdwählen
6118	eu
6119	eu14
6120	eu2014
6121	eu2020
6122	eu25
6123	eu4business
6124	eu4jobs
6125	eubudget
6126	euchat
6127	euco
6128	eudatap
6129	eudataprotction
6130	eudc
6131	eudeb8
6132	eudigitalagenda
6133	eudiplomatie
6134	eudssr
6135	eufit4growth
6136	eugh
6137	eujustice
6138	eukl
6139	eukommission
6140	eukon
6141	eulenmarkt
6142	eulenspiegel
6143	eulobbyism
6144	eulsticker
6145	eumenschenrechtspreis
6146	eums
6147	euparl
6148	euparlament
6149	eupolitik
